ensembl_gene_id,length,gc
ENSG00000169100,1553,0.589182227945911
ENSG00000169105,2175,0.617471264367816
ENSG00000169116,5034,0.45570123162495
ENSG00000169118,9618,0.421605323352048
ENSG00000169122,4929,0.500710083181173
ENSG00000169129,5873,0.533458198535672
ENSG00000169131,2984,0.570710455764075
ENSG00000169136,2892,0.58402489626556
ENSG00000169139,6591,0.364436352602033
ENSG00000169155,7052,0.440017016449234
ENSG00000169180,7113,0.468578658793758
ENSG00000169188,3239,0.535350416795307
ENSG00000169189,3745,0.474766355140187
ENSG00000169193,3547,0.383140682266704
ENSG00000169203,3560,0.481179775280899
ENSG00000169217,3713,0.578238621061137
ENSG00000169220,3705,0.635627530364373
ENSG00000169221,6929,0.579304372925386
ENSG00000169223,10613,0.552812588335061
ENSG00000169224,4680,0.393589743589744
ENSG00000169228,2065,0.576755447941889
ENSG00000169230,1840,0.551086956521739
ENSG00000169231,4623,0.565217391304348
ENSG00000169239,8522,0.422084017836189
ENSG00000169241,2340,0.55
ENSG00000169242,2165,0.554272517321016
ENSG00000169245,1175,0.374468085106383
ENSG00000169247,38112,0.424905541561713
ENSG00000169249,7485,0.399198396793587
ENSG00000169251,4869,0.424111727254056
ENSG00000169252,2013,0.505712866368604
ENSG00000169255,7816,0.421571136131013
ENSG00000169258,4234,0.56778460085026
ENSG00000169288,1628,0.393120393120393
ENSG00000169291,8740,0.483867276887872
ENSG00000169299,3677,0.395703018765298
ENSG00000169313,2337,0.350449293966624
ENSG00000169330,6994,0.440377466399771
ENSG00000169359,10040,0.425498007968127
ENSG00000169371,3516,0.49032992036405
ENSG00000169372,4276,0.497895229186155
ENSG00000169375,12453,0.483658556171204
ENSG00000169379,6841,0.367636310480924
ENSG00000169385,720,0.454166666666667
ENSG00000169397,734,0.479564032697548
ENSG00000169398,13742,0.422718672682288
ENSG00000169403,4208,0.494771863117871
ENSG00000169410,8658,0.486832986832987
ENSG00000169413,844,0.445497630331754
ENSG00000169429,2588,0.316460587326121
ENSG00000169432,13946,0.357091639179693
ENSG00000169439,4084,0.421645445641528
ENSG00000169442,934,0.52355460385439
ENSG00000169446,5186,0.41631315079059
ENSG00000169490,4435,0.432919954904171
ENSG00000169495,2032,0.513779527559055
ENSG00000169499,6328,0.461283185840708
ENSG00000169504,4467,0.367808372509514
ENSG00000169508,1685,0.39406528189911
ENSG00000169519,7778,0.368860889688866
ENSG00000169554,26151,0.377997017322473
ENSG00000169564,1727,0.548928778228141
ENSG00000169567,7118,0.389013767912335
ENSG00000169570,5867,0.392875404806545
ENSG00000169583,969,0.651186790505676
ENSG00000169592,5655,0.605835543766578
ENSG00000169598,3870,0.530232558139535
ENSG00000169599,1834,0.416575790621592
ENSG00000169607,5464,0.4300878477306
ENSG00000169609,13899,0.4679473343406
ENSG00000169612,1565,0.383386581469649
ENSG00000169621,7124,0.424199887703537
ENSG00000169627,1367,0.630577907827359
ENSG00000169629,8609,0.437216866070392
ENSG00000169635,7252,0.598179812465527
ENSG00000169641,9651,0.497979483991296
ENSG00000169660,4541,0.621008588416648
ENSG00000169679,6304,0.386738578680203
ENSG00000169682,3792,0.600474683544304
ENSG00000169683,3603,0.656397446572301
ENSG00000169684,3623,0.419265801821695
ENSG00000169689,1531,0.691704768125408
ENSG00000169692,1832,0.680131004366812
ENSG00000169696,12097,0.647102587418368
ENSG00000169704,877,0.670467502850627
ENSG00000169710,9321,0.669348782319494
ENSG00000169714,3584,0.451171875
ENSG00000169715,1052,0.586501901140685
ENSG00000169718,5999,0.64360726787798
ENSG00000169727,6145,0.655817737998373
ENSG00000169733,3865,0.670116429495472
ENSG00000169738,1879,0.585949973390101
ENSG00000169740,1460,0.564383561643836
ENSG00000169744,5455,0.380568285976169
ENSG00000169750,1473,0.678207739307536
ENSG00000169752,5020,0.401593625498008
ENSG00000169756,9072,0.427138447971781
ENSG00000169762,7758,0.430910028357824
ENSG00000169764,6791,0.413193933146812
ENSG00000169813,3273,0.56950809654751
ENSG00000169814,17103,0.455183301175232
ENSG00000169826,3765,0.386985391766268
ENSG00000169855,11050,0.364615384615385
ENSG00000169857,4005,0.445193508114857
ENSG00000169860,6309,0.404501505785386
ENSG00000169871,11131,0.536339951486839
ENSG00000169877,526,0.52851711026616
ENSG00000169884,2601,0.539792387543253
ENSG00000169891,11336,0.42378263937897
ENSG00000169895,6442,0.426265135051226
ENSG00000169896,5688,0.548523206751055
ENSG00000169902,2805,0.47379679144385
ENSG00000169905,18876,0.387476160203433
ENSG00000169914,6885,0.444589687726943
ENSG00000169918,14352,0.466415830546265
ENSG00000169919,3893,0.54379655792448
ENSG00000169925,6885,0.613798111837328
ENSG00000169926,9429,0.570368013575141
ENSG00000169951,2989,0.56406825025092
ENSG00000169955,3936,0.586636178861789
ENSG00000169957,2369,0.642887294216969
ENSG00000169962,3475,0.659280575539568
ENSG00000169964,3071,0.523933572126343
ENSG00000169967,11613,0.415224317575131
ENSG00000169972,2459,0.653517690117934
ENSG00000169976,690,0.565217391304348
ENSG00000169981,2658,0.448833709556057
ENSG00000169989,2438,0.439704675963905
ENSG00000169991,6179,0.549765334196472
ENSG00000169994,8910,0.611335578002245
ENSG00000170004,11016,0.540668119099492
ENSG00000170006,11438,0.437226787899983
ENSG00000170017,7179,0.368017829781307
ENSG00000170027,3705,0.441835357624831
ENSG00000170035,2974,0.495292535305985
ENSG00000170037,6236,0.532071840923669
ENSG00000170043,1171,0.598633646456021
ENSG00000170049,4633,0.54392402331103
ENSG00000170074,14521,0.425177329385029
ENSG00000170085,5536,0.497290462427746
ENSG00000170088,10182,0.438813592614418
ENSG00000170100,11343,0.486026624349819
ENSG00000170113,8686,0.450034538337555
ENSG00000170128,1198,0.729549248747913
ENSG00000170142,3346,0.448595337716677
ENSG00000170144,6541,0.380675737654793
ENSG00000170145,9740,0.490554414784394
ENSG00000170160,15566,0.395670050109212
ENSG00000170161,2737,0.479722323712094
ENSG00000170175,4332,0.542012927054478
ENSG00000170180,4251,0.352152434721242
ENSG00000170185,10500,0.38352380952381
ENSG00000170190,3089,0.613467141469731
ENSG00000170191,3803,0.479884301866947
ENSG00000170222,1945,0.402570694087404
ENSG00000170234,6537,0.451124368976595
ENSG00000170242,13722,0.411164553272118
ENSG00000170248,8819,0.387572287107382
ENSG00000170260,3179,0.562126454860019
ENSG00000170264,5258,0.444465576264739
ENSG00000170265,3761,0.629619781972879
ENSG00000170266,4335,0.452595155709343
ENSG00000170270,1125,0.480888888888889
ENSG00000170271,6928,0.498845265588915
ENSG00000170275,6660,0.496096096096096
ENSG00000170291,3039,0.575189206975979
ENSG00000170293,1170,0.526495726495727
ENSG00000170296,1951,0.506406970784213
ENSG00000170310,3455,0.427206946454414
ENSG00000170312,3909,0.349194167306216
ENSG00000170315,1567,0.523292916400766
ENSG00000170322,6335,0.481610102604578
ENSG00000170325,6626,0.479927558104437
ENSG00000170340,2859,0.417978314095838
ENSG00000170345,3186,0.53578154425612
ENSG00000170348,4956,0.440677966101695
ENSG00000170364,3237,0.462156317578004
ENSG00000170365,7094,0.427544403721455
ENSG00000170379,6410,0.496255850234009
ENSG00000170385,5893,0.430680468352282
ENSG00000170396,4527,0.418157720344599
ENSG00000170412,7534,0.606185293336873
ENSG00000170417,6084,0.376397107166338
ENSG00000170425,2338,0.486313088109495
ENSG00000170430,6527,0.535927685000766
ENSG00000170445,14155,0.453832567997174
ENSG00000170448,4494,0.413217623497997
ENSG00000170456,11346,0.426758328926494
ENSG00000170458,1647,0.573770491803279
ENSG00000170464,6498,0.482148353339489
ENSG00000170468,2462,0.586108854589764
ENSG00000170469,1205,0.53195020746888
ENSG00000170471,12631,0.421977673976724
ENSG00000170473,2406,0.521197007481297
ENSG00000170476,2286,0.582239720034996
ENSG00000170485,12504,0.489283429302623
ENSG00000170486,2154,0.545032497678737
ENSG00000170500,15117,0.399880928755705
ENSG00000170502,3194,0.432060112711334
ENSG00000170509,2377,0.358435002103492
ENSG00000170515,3580,0.472346368715084
ENSG00000170522,7274,0.488726972779764
ENSG00000170525,6114,0.559208374223095
ENSG00000170540,3558,0.412872400224845
ENSG00000170542,4143,0.52763697803524
ENSG00000170545,3083,0.529030165423289
ENSG00000170558,8583,0.374577653501107
ENSG00000170571,5240,0.428053435114504
ENSG00000170579,12078,0.412237125351879
ENSG00000170581,9310,0.464446831364125
ENSG00000170584,8809,0.382222726756726
ENSG00000170604,2534,0.685477505919495
ENSG00000170606,5075,0.419704433497537
ENSG00000170619,2917,0.52382584847446
ENSG00000170624,10584,0.410525321239607
ENSG00000170627,2524,0.4243264659271
ENSG00000170629,6405,0.365027322404372
ENSG00000170631,5237,0.476035898415123
ENSG00000170632,4575,0.438688524590164
ENSG00000170633,4677,0.446440025657473
ENSG00000170634,4964,0.434931506849315
ENSG00000170638,3155,0.651980982567354
ENSG00000170653,7985,0.42316844082655
ENSG00000170677,5839,0.37403665011132
ENSG00000170684,1634,0.68421052631579
ENSG00000170734,8368,0.462476099426386
ENSG00000170759,5866,0.421241050119332
ENSG00000170776,20280,0.469378698224852
ENSG00000170779,2448,0.57312091503268
ENSG00000170791,5877,0.426237876467586
ENSG00000170802,5482,0.34786574242977
ENSG00000170832,9522,0.450430581810544
ENSG00000170836,9408,0.427508503401361
ENSG00000170837,2642,0.56888720666162
ENSG00000170852,4850,0.475257731958763
ENSG00000170854,6880,0.421075581395349
ENSG00000170855,1411,0.456413890857548
ENSG00000170860,3359,0.441500446561477
ENSG00000170871,8499,0.429697611483704
ENSG00000170873,7777,0.465346534653465
ENSG00000170876,3498,0.489994282447113
ENSG00000170881,3262,0.404353157572042
ENSG00000170889,4304,0.557620817843866
ENSG00000170892,3542,0.572840203274986
ENSG00000170899,2101,0.465492622560685
ENSG00000170903,5108,0.417188723570869
ENSG00000170906,2475,0.572525252525253
ENSG00000170909,2069,0.509908168197197
ENSG00000170915,5034,0.457290425109257
ENSG00000170917,6582,0.357338195077484
ENSG00000170919,14498,0.47937646571941
ENSG00000170921,23404,0.435481114339429
ENSG00000170946,8578,0.361273024014922
ENSG00000170949,8509,0.46127629568692
ENSG00000170954,3780,0.475396825396825
ENSG00000170956,2931,0.566700784715114
ENSG00000170962,4263,0.415200562983814
ENSG00000170989,5223,0.449550067011296
ENSG00000171033,4015,0.372353673723537
ENSG00000171044,5676,0.524665257223397
ENSG00000171045,4339,0.609587462548975
ENSG00000171049,3625,0.444137931034483
ENSG00000171051,2583,0.399148277197058
ENSG00000171055,8938,0.425151040501231
ENSG00000171067,3403,0.527475756685278
ENSG00000171084,3189,0.549702100972092
ENSG00000171097,3585,0.528870292887029
ENSG00000171100,11492,0.401322659241211
ENSG00000171101,2280,0.523245614035088
ENSG00000171103,2064,0.428779069767442
ENSG00000171105,10831,0.510109869818115
ENSG00000171109,5945,0.391757779646762
ENSG00000171115,4185,0.484109916367981
ENSG00000171121,8964,0.462293618920125
ENSG00000171130,6749,0.503778337531486
ENSG00000171132,9978,0.48877530567248
ENSG00000171135,1779,0.475548060708263
ENSG00000171148,4127,0.511751877877393
ENSG00000171150,7490,0.413351134846462
ENSG00000171155,1808,0.448008849557522
ENSG00000171159,1653,0.607380520266183
ENSG00000171161,3741,0.616145415664261
ENSG00000171163,3929,0.55790277424281
ENSG00000171169,3620,0.551381215469613
ENSG00000171174,3153,0.451950523311132
ENSG00000171202,971,0.382080329557158
ENSG00000171204,2416,0.362996688741722
ENSG00000171206,5011,0.578327679105967
ENSG00000171208,7429,0.448781801049939
ENSG00000171219,6531,0.624100444036135
ENSG00000171222,1996,0.435871743486974
ENSG00000171223,1830,0.648633879781421
ENSG00000171224,1350,0.546666666666667
ENSG00000171236,2702,0.559215396002961
ENSG00000171241,6175,0.406153846153846
ENSG00000171262,6851,0.370456867610568
ENSG00000171291,5207,0.456116765892068
ENSG00000171295,6453,0.437935843793584
ENSG00000171298,5236,0.63961038961039
ENSG00000171302,4422,0.583672546359114
ENSG00000171307,3039,0.524843698585061
ENSG00000171310,6492,0.479513247073321
ENSG00000171311,3578,0.468418110676356
ENSG00000171314,2540,0.524803149606299
ENSG00000171316,18887,0.451580452162863
ENSG00000171320,7805,0.394875080076874
ENSG00000171365,11457,0.429868202845422
ENSG00000171368,5979,0.618832580699114
ENSG00000171385,8027,0.488850130808521
ENSG00000171408,5941,0.429893957246255
ENSG00000171421,1395,0.518996415770609
ENSG00000171425,1635,0.632415902140673
ENSG00000171428,3152,0.409263959390863
ENSG00000171443,1441,0.657876474670368
ENSG00000171444,10739,0.423968712170593
ENSG00000171448,4657,0.409491088683702
ENSG00000171451,9266,0.407187567450896
ENSG00000171453,5505,0.46030881017257
ENSG00000171456,13676,0.490567417373501
ENSG00000171466,13022,0.424128398095531
ENSG00000171467,9728,0.465768914473684
ENSG00000171469,6304,0.449873096446701
ENSG00000171475,8123,0.486765973162625
ENSG00000171476,7753,0.426802528053657
ENSG00000171488,11724,0.413169566700785
ENSG00000171490,6162,0.444011684518014
ENSG00000171492,4852,0.451154163231657
ENSG00000171497,2516,0.421701112877583
ENSG00000171502,9568,0.412311872909699
ENSG00000171503,23865,0.386423632935261
ENSG00000171517,3536,0.458710407239819
ENSG00000171522,3544,0.493510158013544
ENSG00000171530,3114,0.464675658317277
ENSG00000171552,4197,0.581605908982607
ENSG00000171566,5015,0.38185443668993
ENSG00000171574,3672,0.544662309368192
ENSG00000171595,2864,0.571927374301676
ENSG00000171596,3221,0.581496429680224
ENSG00000171603,5241,0.470139286395726
ENSG00000171604,3795,0.589986824769434
ENSG00000171606,8333,0.528621144845794
ENSG00000171608,9567,0.591094386955158
ENSG00000171611,1171,0.632792485055508
ENSG00000171612,3865,0.458990944372574
ENSG00000171617,8282,0.460999758512437
ENSG00000171621,3389,0.56447329595751
ENSG00000171631,10778,0.514288365188347
ENSG00000171634,15119,0.431510020504002
ENSG00000171643,1954,0.372057318321392
ENSG00000171649,5370,0.481750465549348
ENSG00000171657,3318,0.359252561784207
ENSG00000171659,1926,0.347871235721703
ENSG00000171680,6935,0.568132660418169
ENSG00000171681,13141,0.390381249524389
ENSG00000171700,2028,0.649408284023669
ENSG00000171703,4788,0.631370091896408
ENSG00000171714,19477,0.364635210761411
ENSG00000171720,4610,0.481344902386117
ENSG00000171723,6007,0.486931912768437
ENSG00000171729,2238,0.562109025915996
ENSG00000171735,13346,0.47722163944253
ENSG00000171747,2226,0.518867924528302
ENSG00000171757,5276,0.445413191811979
ENSG00000171763,3397,0.514866058286724
ENSG00000171766,9260,0.38866090712743
ENSG00000171777,4183,0.55892899832656
ENSG00000171791,12612,0.436964795432921
ENSG00000171792,2644,0.466717095310136
ENSG00000171793,11958,0.467134972403412
ENSG00000171798,23301,0.593279258400927
ENSG00000171806,1575,0.414603174603175
ENSG00000171812,4669,0.566930820304134
ENSG00000171813,2647,0.669814884775217
ENSG00000171817,4386,0.415868673050616
ENSG00000171823,2703,0.561968183499815
ENSG00000171824,5991,0.450342179936572
ENSG00000171827,6246,0.422030099263529
ENSG00000171840,1858,0.498923573735199
ENSG00000171843,8081,0.443756960772182
ENSG00000171848,9153,0.487818201682508
ENSG00000171853,9193,0.542804307625367
ENSG00000171858,1036,0.564671814671815
ENSG00000171860,3491,0.403036379260957
ENSG00000171861,1985,0.542065491183879
ENSG00000171862,16462,0.367330822500304
ENSG00000171863,5529,0.439319949357931
ENSG00000171865,5945,0.441042893187553
ENSG00000171867,2737,0.486664230909755
ENSG00000171914,16247,0.515295131408876
ENSG00000171916,4754,0.563946150610013
ENSG00000171928,5746,0.403933170901497
ENSG00000171940,6175,0.500566801619433
ENSG00000171943,7335,0.41772324471711
ENSG00000171953,5553,0.496848550333153
ENSG00000171954,2612,0.580015313935681
ENSG00000171960,5095,0.468891069676153
ENSG00000171970,2225,0.460224719101124
ENSG00000171984,2185,0.463615560640732
ENSG00000171988,11155,0.394352308381892
ENSG00000171992,10243,0.589378111881285
ENSG00000172000,6574,0.447368421052632
ENSG00000172005,1453,0.534755677907777
ENSG00000172006,5653,0.504333981956483
ENSG00000172007,4714,0.382901994060246
ENSG00000172009,7421,0.630373265058617
ENSG00000172037,6865,0.579169701383831
ENSG00000172046,5731,0.557145349851684
ENSG00000172053,4703,0.512438868807144
ENSG00000172057,3752,0.574360341151386
ENSG00000172059,4594,0.494993469743143
ENSG00000172062,3097,0.39780432676784
ENSG00000172071,20691,0.41839447102605
ENSG00000172081,4145,0.596139927623643
ENSG00000172086,2028,0.365384615384615
ENSG00000172113,7258,0.474510884541196
ENSG00000172115,5791,0.419789328268002
ENSG00000172116,5279,0.501610153438151
ENSG00000172123,3674,0.428688078388677
ENSG00000172159,6486,0.436016034535924
ENSG00000172164,6794,0.459081542537533
ENSG00000172167,8327,0.366398462831752
ENSG00000172171,2642,0.42997728993187
ENSG00000172172,4209,0.398431931575196
ENSG00000172175,16225,0.381448382126348
ENSG00000172183,7184,0.529370824053452
ENSG00000172197,4325,0.45271676300578
ENSG00000172215,3775,0.481324503311258
ENSG00000172216,1839,0.66231647634584
ENSG00000172239,3391,0.456797404895311
ENSG00000172243,4190,0.363245823389021
ENSG00000172244,3006,0.451430472388556
ENSG00000172260,13208,0.35175651120533
ENSG00000172262,8516,0.442813527477689
ENSG00000172264,11428,0.402870143507175
ENSG00000172269,6440,0.529037267080745
ENSG00000172270,4418,0.634902670891806
ENSG00000172273,9858,0.484479610468655
ENSG00000172292,6851,0.400525470734199
ENSG00000172296,8527,0.405535358273719
ENSG00000172301,1379,0.572878897751994
ENSG00000172315,3185,0.478806907378336
ENSG00000172322,3256,0.372235872235872
ENSG00000172331,2539,0.449783379283182
ENSG00000172336,911,0.597145993413831
ENSG00000172339,9641,0.413131417902707
ENSG00000172340,3088,0.448834196891192
ENSG00000172345,6339,0.466004101593311
ENSG00000172349,12094,0.516537125847528
ENSG00000172354,2692,0.638930163447251
ENSG00000172361,1824,0.457236842105263
ENSG00000172366,5019,0.644152221558079
ENSG00000172375,9216,0.546875
ENSG00000172382,5920,0.612837837837838
ENSG00000172403,19530,0.401075268817204
ENSG00000172409,2189,0.488807674737323
ENSG00000172426,2642,0.564723694171082
ENSG00000172428,2037,0.547373588610702
ENSG00000172432,4726,0.422556072788828
ENSG00000172456,12174,0.42566124527682
ENSG00000172460,3177,0.619452313503305
ENSG00000172465,1601,0.469081823860087
ENSG00000172466,8242,0.416767774811939
ENSG00000172469,10588,0.31290139780884
ENSG00000172493,10953,0.45877841687209
ENSG00000172500,3346,0.55409444112373
ENSG00000172508,5670,0.632980599647266
ENSG00000172530,8156,0.529180971064247
ENSG00000172531,4073,0.646206727228087
ENSG00000172534,9011,0.587504161580291
ENSG00000172543,1809,0.5787728026534
ENSG00000172554,4488,0.51180926916221
ENSG00000172572,13308,0.396378118425008
ENSG00000172575,13250,0.457735849056604
ENSG00000172578,10543,0.438205444370673
ENSG00000172586,1483,0.436952124072825
ENSG00000172590,3213,0.466230936819172
ENSG00000172594,2349,0.396764580672627
ENSG00000172613,4169,0.614775725593668
ENSG00000172638,5397,0.586251621271076
ENSG00000172650,3061,0.467820973538059
ENSG00000172661,5703,0.468349991232685
ENSG00000172663,5892,0.58316361167685
ENSG00000172667,11298,0.393786510886883
ENSG00000172671,6233,0.417455478902615
ENSG00000172673,4309,0.387792991413321
ENSG00000172687,9622,0.37123259197672
ENSG00000172716,5982,0.389000334336342
ENSG00000172725,5327,0.643138727238596
ENSG00000172728,5330,0.431519699812383
ENSG00000172731,3625,0.556413793103448
ENSG00000172732,5448,0.592143906020558
ENSG00000172738,3348,0.460573476702509
ENSG00000172748,6008,0.440079893475366
ENSG00000172757,5865,0.489514066496164
ENSG00000172765,8617,0.413136822560056
ENSG00000172766,5805,0.382773471145564
ENSG00000172771,7789,0.483245602773142
ENSG00000172775,4347,0.439613526570048
ENSG00000172780,4991,0.597675816469645
ENSG00000172785,14371,0.370677057963955
ENSG00000172794,5072,0.572752365930599
ENSG00000172795,11371,0.377187582446575
ENSG00000172809,3829,0.503525724732306
ENSG00000172817,7542,0.381463802704853
ENSG00000172819,5127,0.570899161302906
ENSG00000172824,5012,0.544293695131684
ENSG00000172830,3611,0.637496538355026
ENSG00000172831,5343,0.575706531910912
ENSG00000172840,8215,0.465489957395009
ENSG00000172845,16892,0.415699739521667
ENSG00000172867,2569,0.521992993382639
ENSG00000172869,13929,0.38229592935602
ENSG00000172878,4490,0.458574610244989
ENSG00000172888,8943,0.424130604942413
ENSG00000172889,2564,0.68213728549142
ENSG00000172890,16263,0.539322388243252
ENSG00000172893,6878,0.506251817388776
ENSG00000172915,37700,0.376206896551724
ENSG00000172922,4972,0.556315366049879
ENSG00000172927,2654,0.566691785983421
ENSG00000172932,5890,0.59151103565365
ENSG00000172936,4264,0.543386491557223
ENSG00000172939,6071,0.439795750288256
ENSG00000172943,10104,0.451306413301663
ENSG00000172954,7517,0.401622987894107
ENSG00000172965,34231,0.440507142648477
ENSG00000172974,881,0.450624290578888
ENSG00000172977,3732,0.577170418006431
ENSG00000172985,5948,0.587088096839274
ENSG00000172992,6202,0.510319251854241
ENSG00000173011,5795,0.5404659188956
ENSG00000173013,2153,0.578727357176033
ENSG00000173020,6602,0.617691608603453
ENSG00000173039,5457,0.5739417262232
ENSG00000173040,5501,0.471914197418651
ENSG00000173041,5561,0.434274411077144
ENSG00000173064,21746,0.440632760047825
ENSG00000173065,5490,0.496903460837887
ENSG00000173068,15327,0.412148496117962
ENSG00000173083,5101,0.461674181533033
ENSG00000173085,2774,0.433669790915645
ENSG00000173110,2355,0.586411889596603
ENSG00000173113,1100,0.577272727272727
ENSG00000173114,3875,0.393548387096774
ENSG00000173120,10381,0.504383007417397
ENSG00000173137,2742,0.640773158278629
ENSG00000173141,2233,0.48320644872369
ENSG00000173145,4464,0.366935483870968
ENSG00000173153,3101,0.641728474685585
ENSG00000173163,2203,0.514752610077168
ENSG00000173166,11622,0.414042333505421
ENSG00000173171,3282,0.584095063985375
ENSG00000173193,10274,0.420868211018104
ENSG00000173198,5567,0.36518771331058
ENSG00000173200,5481,0.409414340448823
ENSG00000173207,2340,0.443162393162393
ENSG00000173208,6290,0.347535771065183
ENSG00000173209,9083,0.436749972476054
ENSG00000173210,7225,0.534532871972318
ENSG00000173212,6632,0.439234016887817
ENSG00000173214,18075,0.412392807745505
ENSG00000173218,9045,0.456605859590934
ENSG00000173221,6229,0.381120565098732
ENSG00000173226,3051,0.413307112422157
ENSG00000173230,33764,0.37439284444971
ENSG00000173258,16723,0.382586856425283
ENSG00000173261,1937,0.416107382550336
ENSG00000173262,5575,0.448968609865471
ENSG00000173264,4042,0.637308263236022
ENSG00000173272,4068,0.468534906588004
ENSG00000173273,14188,0.413377502114463
ENSG00000173275,5591,0.389554641387945
ENSG00000173276,8062,0.458322996774994
ENSG00000173281,5738,0.508016730568142
ENSG00000173295,4870,0.54476386036961
ENSG00000173327,10563,0.554955978415223
ENSG00000173334,4099,0.521834593803367
ENSG00000173349,3746,0.48505072076882
ENSG00000173369,2327,0.568972926514826
ENSG00000173372,2640,0.564772727272727
ENSG00000173391,3057,0.371606149820085
ENSG00000173402,7187,0.536802560178099
ENSG00000173406,7551,0.432393060521785
ENSG00000173409,2125,0.44
ENSG00000173418,2182,0.495417048579285
ENSG00000173436,5480,0.483576642335766
ENSG00000173442,6733,0.628100401009951
ENSG00000173451,5240,0.331679389312977
ENSG00000173456,2783,0.591807402084082
ENSG00000173457,1658,0.655609167671894
ENSG00000173465,1978,0.65520728008089
ENSG00000173473,7624,0.442681007345226
ENSG00000173480,5276,0.453563305534496
ENSG00000173482,9900,0.481111111111111
ENSG00000173486,1390,0.636690647482014
ENSG00000173511,1970,0.611167512690355
ENSG00000173517,24184,0.393152497519021
ENSG00000173530,3535,0.475530410183876
ENSG00000173531,5084,0.60837922895358
ENSG00000173535,1545,0.560517799352751
ENSG00000173540,6675,0.609288389513109
ENSG00000173542,8801,0.34473355300534
ENSG00000173545,1707,0.440538957234915
ENSG00000173548,8002,0.574856285928518
ENSG00000173559,17426,0.392459543211294
ENSG00000173567,5761,0.456170803679917
ENSG00000173575,18638,0.425313874879279
ENSG00000173581,2709,0.681432262827612
ENSG00000173585,2801,0.482327740092824
ENSG00000173588,6919,0.38589391530568
ENSG00000173597,7259,0.410249345639895
ENSG00000173598,10078,0.416947807104584
ENSG00000173599,7302,0.559161873459326
ENSG00000173611,13036,0.440625958883093
ENSG00000173614,4610,0.468763557483731
ENSG00000173621,3087,0.700356333009394
ENSG00000173626,2831,0.357470858353939
ENSG00000173638,11235,0.572496662216288
ENSG00000173653,3001,0.622792402532489
ENSG00000173660,1341,0.471290082028337
ENSG00000173674,4414,0.428636157680109
ENSG00000173681,8784,0.435906193078324
ENSG00000173692,15795,0.396707818930041
ENSG00000173706,9964,0.472400642312324
ENSG00000173715,3953,0.526688590943587
ENSG00000173726,3438,0.46044211751018
ENSG00000173744,9324,0.374839124839125
ENSG00000173757,12110,0.488521882741536
ENSG00000173762,2741,0.657789128055454
ENSG00000173786,7413,0.542560366922973
ENSG00000173801,4942,0.585390530149737
ENSG00000173809,7026,0.462140620552235
ENSG00000173812,3623,0.492409605299476
ENSG00000173818,7253,0.548738453053909
ENSG00000173821,28592,0.507834359261332
ENSG00000173825,2028,0.613905325443787
ENSG00000173846,3327,0.601442741208296
ENSG00000173848,4762,0.419361612767745
ENSG00000173852,13303,0.42682101781553
ENSG00000173868,2392,0.585702341137124
ENSG00000173875,6642,0.426377597109305
ENSG00000173889,16919,0.379455050534902
ENSG00000173890,4381,0.453321159552614
ENSG00000173894,5671,0.599717862810792
ENSG00000173905,4584,0.422338568935428
ENSG00000173914,4291,0.441621999533908
ENSG00000173915,924,0.426406926406926
ENSG00000173917,2456,0.522801302931596
ENSG00000173926,4929,0.468452018665044
ENSG00000173928,1703,0.541984732824428
ENSG00000173930,5069,0.390017754981259
ENSG00000173933,6538,0.454114408075864
ENSG00000173950,5396,0.502779836916234
ENSG00000173960,6838,0.432143901725651
ENSG00000173988,7043,0.346017322163851
ENSG00000173991,960,0.635416666666667
ENSG00000173992,2142,0.564425770308123
ENSG00000174004,2902,0.594417643004824
ENSG00000174007,2158,0.451807228915663
ENSG00000174010,6771,0.461084034854527
ENSG00000174013,5976,0.429384203480589
ENSG00000174021,5026,0.427576601671309
ENSG00000174028,681,0.412628487518355
ENSG00000174032,6794,0.454960259052105
ENSG00000174080,4249,0.600141209696399
ENSG00000174099,7405,0.446049966239028
ENSG00000174106,5578,0.420760129078523
ENSG00000174109,1005,0.5681592039801
ENSG00000174123,4218,0.390943575154102
ENSG00000174125,4537,0.383733744765263
ENSG00000174130,6851,0.361990950226244
ENSG00000174132,1347,0.474387527839644
ENSG00000174136,6643,0.472376938130363
ENSG00000174137,4244,0.553958529688973
ENSG00000174151,5690,0.530404217926186
ENSG00000174165,6535,0.534659525631217
ENSG00000174173,1882,0.399043570669501
ENSG00000174175,3490,0.412320916905444
ENSG00000174177,3522,0.628052243043725
ENSG00000174197,19590,0.424859622256253
ENSG00000174206,6002,0.401866044651783
ENSG00000174227,10899,0.525002293788421
ENSG00000174231,11340,0.504056437389771
ENSG00000174233,8462,0.548570077995746
ENSG00000174238,4752,0.572811447811448
ENSG00000174243,7376,0.496068329718004
ENSG00000174255,2948,0.418249660786974
ENSG00000174276,1299,0.681293302540416
ENSG00000174282,6132,0.558382257012394
ENSG00000174292,3860,0.612435233160622
ENSG00000174306,11680,0.426284246575342
ENSG00000174327,2143,0.612225851609893
ENSG00000174348,4899,0.582363747703613
ENSG00000174353,3644,0.560098792535675
ENSG00000174365,4525,0.528618784530387
ENSG00000174370,3759,0.535514764565044
ENSG00000174371,4137,0.441866086536137
ENSG00000174373,14255,0.374114345843564
ENSG00000174405,7126,0.433483019927028
ENSG00000174428,6560,0.480640243902439
